user,timestamp,hours,project,logged_time
Ned,2018-11-19 14:28:00,1.5,ops and admin,01:30:00
Ned,2018-11-19 14:28:00,2.0,bizdev,02:00:00
Ned,2018-11-19 14:28:00,1.5,ops and admin,01:30:00
Cersei,2018-11-19 13:38:00,1.0,ops and admin,01:00:00
Cersei,2018-11-19 13:38:00,7.0,blog ideas,07:00:00
Cersei,2018-11-19 13:38:00,0.5,projects,00:30:00
Catelyn,2018-11-19 13:29:00,0.17,projects,00:10:12
Catelyn,2018-11-19 13:29:00,0.17,projects,00:10:12
Catelyn,2018-11-19 13:29:00,0.92,ops and admin,00:55:12
Catelyn,2018-11-19 13:29:00,0.18,culture and management,00:10:47
Catelyn,2018-11-19 13:29:00,0.33,ops and admin,00:19:48
Catelyn,2018-11-19 13:29:00,0.12,ops and admin,00:07:11
Catelyn,2018-11-19 13:29:00,0.52,ops and admin,00:31:12
Catelyn,2018-11-19 13:29:00,0.32,culture and management,00:19:11
Catelyn,2018-11-19 13:29:00,0.2,security,00:12:00
Catelyn,2018-11-19 13:29:00,0.57,ops and admin,00:34:11
Catelyn,2018-11-19 13:29:00,0.08,ops and admin,00:04:47
Catelyn,2018-11-19 13:29:00,0.63,culture and management,00:37:47
Catelyn,2018-11-19 13:29:00,0.73,engineering,00:43:47
Catelyn,2018-11-19 13:29:00,0.28,events,00:16:48
Catelyn,2018-11-19 13:29:00,0.12,culture and management,00:07:11
Catelyn,2018-11-19 13:29:00,0.67,culture and management,00:40:12
Catelyn,2018-11-19 13:29:00,1.05,culture and management,01:03:00
Robb,2018-11-19 13:24:00,6.5,projects,06:30:00
Robb,2018-11-19 13:24:00,1.5,ops and admin,01:30:00
Bran,2018-11-19 13:00:00,3.0,projects,03:00:00
Bran,2018-11-19 13:00:00,0.25,projects,00:15:00
Bran,2018-11-19 13:00:00,0.67,projects,00:40:12
Bran,2018-11-19 13:00:00,1.58,projects,01:34:48
Bran,2018-11-19 13:00:00,0.97,culture and management,00:58:11
Bran,2018-11-19 13:00:00,1.33,bizdev,01:19:48
Littlefinger,2018-11-19 12:15:00,5.0,events,05:00:00
Littlefinger,2018-11-19 12:15:00,3.0,ops and admin,03:00:00
Littlefinger,2018-11-19 12:15:00,1.0,blog ideas,01:00:00
Hound,2018-11-19 11:58:00,1.0,finance,01:00:00
Hound,2018-11-19 11:58:00,1.25,transit,01:15:00
Hound,2018-11-19 11:58:00,1.25,ops and admin,01:15:00
Hound,2018-11-19 11:58:00,0.5,blog ideas,00:30:00
Hound,2018-11-19 11:58:00,0.5,events,00:30:00
Hound,2018-11-19 11:58:00,1.0,finance,01:00:00
Hound,2018-11-19 11:58:00,1.5,ops and admin,01:30:00
Viserys,2018-11-19 10:10:00,2.21,blog ideas,02:12:35
Viserys,2018-11-19 10:10:00,0.12,ops and admin,00:07:11
Viserys,2018-11-19 10:10:00,0.28,ops and admin,00:16:48
Viserys,2018-11-19 10:10:00,0.59,ops and admin,00:35:23
Viserys,2018-11-19 10:10:00,0.25,ops and admin,00:15:00
Viserys,2018-11-19 10:10:00,1.49,learning,01:29:23
Viserys,2018-11-19 10:10:00,1.67,learning,01:40:11
Viserys,2018-11-19 10:10:00,0.27,projects,00:16:12
Viserys,2018-11-19 10:10:00,0.21,projects,00:12:35
Viserys,2018-11-19 10:10:00,0.28,blog ideas,00:16:48
Arya,2018-11-19 00:00:00,6.5,projects,06:30:00
Robert,2018-11-19 00:00:00,1.0,engineering,01:00:00
Stannis,2018-11-19 00:00:00,0.37,blog ideas,00:22:11
Stannis,2018-11-19 00:00:00,3.7,events,03:42:00
Daenerys,2018-11-19 00:00:00,1.0,projects,01:00:00
Daenerys,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Daenerys,2018-11-19 00:00:00,0.5,projects,00:30:00
Daenerys,2018-11-19 00:00:00,4.0,website,04:00:00
Sansa,2018-11-19 00:00:00,0.5,projects,00:30:00
Sansa,2018-11-19 00:00:00,1.0,projects,01:00:00
Sansa,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Sansa,2018-11-19 00:00:00,2.0,projects,02:00:00
Sansa,2018-11-19 00:00:00,1.0,projects,01:00:00
Sansa,2018-11-19 00:00:00,1.0,projects,01:00:00
Sansa,2018-11-19 00:00:00,3.0,bizdev,03:00:00
Robert,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Robert,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Jon,2018-11-19 00:00:00,2.0,learning,02:00:00
Robert,2018-11-19 00:00:00,1.0,events,01:00:00
Robert,2018-11-19 00:00:00,0.5,events,00:30:00
Robert,2018-11-19 00:00:00,1.0,projects,01:00:00
Robert,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Robert,2018-11-19 00:00:00,2.0,transit,02:00:00
Robert,2018-11-19 00:00:00,1.0,bizdev,01:00:00
Robert,2018-11-19 00:00:00,2.0,bizdev,02:00:00
Robert,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Robert,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Robert,2018-11-19 00:00:00,1.0,culture and management,01:00:00
Robert,2018-11-19 00:00:00,2.0,transit,02:00:00
Robert,2018-11-19 00:00:00,1.0,bizdev,01:00:00
Theon,2018-11-19 00:00:00,3.0,ops and admin,03:00:00
Theon,2018-11-19 00:00:00,5.0,blog ideas,05:00:00
Arya,2018-11-19 00:00:00,1.5,projects,01:30:00
Stannis,2018-11-19 00:00:00,0.45,ops and admin,00:27:00
Jon,2018-11-19 00:00:00,1.5,learning,01:30:00
Jon,2018-11-19 00:00:00,1.25,projects,01:15:00
Jon,2018-11-19 00:00:00,4.0,projects,04:00:00
Joffrey,2018-11-19 00:00:00,0.5,projects,00:30:00
Joffrey,2018-11-19 00:00:00,0.5,projects,00:30:00
Joffrey,2018-11-19 00:00:00,2.5,projects,02:30:00
Joffrey,2018-11-19 00:00:00,1.0,bizdev,01:00:00
Joffrey,2018-11-19 00:00:00,2.0,projects,02:00:00
Joffrey,2018-11-19 00:00:00,0.5,projects,00:30:00
Joffrey,2018-11-19 00:00:00,1.5,projects,01:30:00
Joffrey,2018-11-19 00:00:00,0.25,projects,00:15:00
Joffrey,2018-11-19 00:00:00,0.25,ops and admin,00:15:00
Tyrion,2018-11-19 00:00:00,3.98,website,03:58:47
Tyrion,2018-11-19 00:00:00,1.08,ops and admin,01:04:48
Tyrion,2018-11-19 00:00:00,1.27,website,01:16:12
Jorah,2018-11-19 00:00:00,0.5,projects,00:30:00
Stannis,2018-11-19 00:00:00,0.35,security,00:21:00
Stannis,2018-11-19 00:00:00,0.88,ops and admin,00:52:47
Stannis,2018-11-19 00:00:00,0.5,projects,00:30:00
Tyrion,2018-11-19 00:00:00,0.72,website,00:43:11
Stannis,2018-11-19 00:00:00,0.15,blog ideas,00:09:00
Stannis,2018-11-19 00:00:00,0.22,projects,00:13:11
Stannis,2018-11-19 00:00:00,0.4,projects,00:24:00
Jorah,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Jorah,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Jorah,2018-11-19 00:00:00,0.5,projects,00:30:00
Jorah,2018-11-19 00:00:00,0.5,ops and admin,00:30:00
Jorah,2018-11-19 00:00:00,0.5,learning,00:30:00
Jorah,2018-11-19 00:00:00,2.0,learning,02:00:00
Jorah,2018-11-19 00:00:00,1.0,ops and admin,01:00:00
Tyrion,2018-11-19 00:00:00,1.02,data storytelling,01:01:12
Arya,2018-11-18 17:21:00,1.0,projects,01:00:00
Viserys,2018-11-18 13:02:00,1.93,learning,01:55:47
Robb,2018-11-17 16:45:00,9.5,projects,09:30:00
Joffrey,2018-11-17 00:00:00,3.0,bizdev,03:00:00
Bran,2018-11-17 00:00:00,2.0,learning,02:00:00
Bran,2018-11-17 00:00:00,3.0,learning,03:00:00
Bran,2018-11-17 00:00:00,2.0,projects,02:00:00
Stannis,2018-11-16 16:00:00,1.48,learning,01:28:47
Stannis,2018-11-16 16:00:00,5.26,learning,05:15:35
Stannis,2018-11-16 16:00:00,1.18,events,01:10:47
Jeor,2018-11-16 15:50:00,4.0,projects,04:00:00
Jeor,2018-11-16 15:50:00,5.0,projects,05:00:00
Joffrey,2018-11-16 15:32:00,4.5,projects,04:30:00
Joffrey,2018-11-16 15:32:00,4.5,projects,04:30:00
Cersei,2018-11-16 14:22:00,5.0,projects,05:00:00
Cersei,2018-11-16 14:22:00,3.0,blog ideas,03:00:00
Bran,2018-11-16 12:17:00,2.0,learning,02:00:00
Bran,2018-11-16 12:17:00,1.02,learning,01:01:12
Bran,2018-11-16 12:17:00,1.85,bizdev,01:51:00
Bran,2018-11-16 12:17:00,1.53,projects,01:31:48
Bran,2018-11-16 12:17:00,4.15,bizdev,04:09:00
Viserys,2018-11-16 12:14:00,0.15,ops and admin,00:09:00
Viserys,2018-11-16 12:14:00,4.54,blog ideas,04:32:24
Viserys,2018-11-16 12:14:00,1.94,learning,01:56:23
Jorah,2018-11-16 11:49:00,1.0,projects,01:00:00
Robb,2018-11-16 11:38:00,1.0,learning,01:00:00
Robb,2018-11-16 11:38:00,6.5,projects,06:30:00
Robb,2018-11-16 11:38:00,1.5,events,01:30:00
Ned,2018-11-16 11:23:00,1.0,projects,01:00:00
Ned,2018-11-16 11:23:00,1.0,bizdev,01:00:00
Ned,2018-11-16 11:23:00,1.0,culture and management,01:00:00
Ned,2018-11-16 11:23:00,1.0,culture and management,01:00:00
Ned,2018-11-16 11:23:00,1.0,bizdev,01:00:00
Ned,2018-11-16 11:23:00,1.25,bizdev,01:15:00
Ned,2018-11-16 11:23:00,1.0,projects,01:00:00
Ned,2018-11-16 11:23:00,1.5,recruitment,01:30:00
Jorah,2018-11-16 10:38:00,3.0,culture and management,03:00:00
Jorah,2018-11-16 10:38:00,0.75,bizdev,00:45:00
Jorah,2018-11-16 10:38:00,0.5,projects,00:30:00
Jorah,2018-11-16 10:38:00,0.5,projects,00:30:00
Jorah,2018-11-16 10:38:00,0.25,projects,00:15:00
Jorah,2018-11-16 10:38:00,0.25,projects,00:15:00
Jorah,2018-11-16 10:38:00,1.5,blog ideas,01:30:00
Catelyn,2018-11-16 10:04:00,1.0,events,01:00:00
Catelyn,2018-11-16 10:04:00,0.25,ops and admin,00:15:00
Catelyn,2018-11-16 10:04:00,1.0,transit,01:00:00
Catelyn,2018-11-16 10:04:00,2.0,events,02:00:00
Catelyn,2018-11-16 10:04:00,2.0,transit,02:00:00
Catelyn,2018-11-16 10:04:00,0.17,ops and admin,00:10:12
Catelyn,2018-11-16 10:04:00,0.88,ops and admin,00:52:47
Catelyn,2018-11-16 10:04:00,0.62,culture and management,00:37:12
Daenerys,2018-11-16 08:10:00,3.0,projects,03:00:00
Daenerys,2018-11-16 08:10:00,2.0,projects,02:00:00
Daenerys,2018-11-16 08:10:00,0.5,ops and admin,00:30:00
Daenerys,2018-11-16 08:10:00,1.5,learning,01:30:00
Khal,2018-11-16 08:07:00,5.0,projects,05:00:00
Khal,2018-11-16 08:07:00,1.0,projects,01:00:00
Hound,2018-11-16 00:00:00,0.5,blog ideas,00:30:00
Samwell,2018-11-16 00:00:00,2.0,engineering,02:00:00
Samwell,2018-11-16 00:00:00,3.0,projects,03:00:00
Tyrion,2018-11-16 00:00:00,3.22,website,03:13:12
Tyrion,2018-11-16 00:00:00,0.52,website,00:31:12
Tyrion,2018-11-16 00:00:00,0.48,blog ideas,00:28:47
Tyrion,2018-11-16 00:00:00,0.83,culture and management,00:49:47
Samwell,2018-11-16 00:00:00,2.0,learning,02:00:00
Hound,2018-11-16 00:00:00,0.5,finance,00:30:00
Hound,2018-11-16 00:00:00,1.0,finance,01:00:00
Hound,2018-11-16 00:00:00,0.5,finance,00:30:00
Arya,2018-11-16 00:00:00,4.0,projects,04:00:00
Hound,2018-11-16 00:00:00,0.5,ops and admin,00:30:00
Hound,2018-11-16 00:00:00,2.0,events,02:00:00
Davos,2018-11-16 00:00:00,1.0,projects,01:00:00
Davos,2018-11-16 00:00:00,2.0,projects,02:00:00
Davos,2018-11-16 00:00:00,3.0,projects,03:00:00
Hound,2018-11-16 00:00:00,0.5,events,00:30:00
Hound,2018-11-16 00:00:00,0.5,ops and admin,00:30:00
Jaime,2018-11-16 00:00:00,2.0,projects,02:00:00
Jaime,2018-11-16 00:00:00,4.0,projects,04:00:00
Jaime,2018-11-16 00:00:00,1.0,projects,01:00:00
Tyrion,2018-11-16 00:00:00,0.65,projects,00:39:00
Hound,2018-11-16 00:00:00,2.0,finance,02:00:00
Hound,2018-11-16 00:00:00,0.75,events,00:45:00
Arya,2018-11-16 00:00:00,1.0,learning,01:00:00
Tyrion,2018-11-15 15:02:00,0.37,culture and management,00:22:11
Tyrion,2018-11-15 15:02:00,0.45,website,00:27:00
Tyrion,2018-11-15 15:02:00,1.82,projects,01:49:12
Tyrion,2018-11-15 15:02:00,1.37,blog ideas,01:22:12
Tyrion,2018-11-15 15:02:00,1.58,learning,01:34:48
Tyrion,2018-11-15 15:02:00,1.45,events,01:26:59
Tyrion,2018-11-15 15:02:00,1.78,learning,01:46:48
Joffrey,2018-11-15 14:54:00,3.5,projects,03:30:00
Joffrey,2018-11-15 14:54:00,0.5,projects,00:30:00
Joffrey,2018-11-15 14:54:00,0.5,learning,00:30:00
Joffrey,2018-11-15 14:54:00,2.5,projects,02:30:00
Cersei,2018-11-15 14:16:00,8.0,projects,08:00:00
Cersei,2018-11-15 14:16:00,1.0,blog ideas,01:00:00
Viserys,2018-11-15 13:55:00,6.22,blog ideas,06:13:11
Viserys,2018-11-15 13:55:00,0.68,projects,00:40:48
Viserys,2018-11-15 13:55:00,0.26,ops and admin,00:15:36
Jaime,2018-11-15 12:13:00,3.0,projects,03:00:00
Jaime,2018-11-15 12:13:00,3.0,projects,03:00:00
Jaime,2018-11-15 12:13:00,2.0,projects,02:00:00
Robb,2018-11-15 12:02:00,4.5,projects,04:30:00
Robb,2018-11-15 12:02:00,3.5,projects,03:30:00
Ned,2018-11-15 11:35:00,3.0,projects,03:00:00
Ned,2018-11-15 11:35:00,0.5,projects,00:30:00
Ned,2018-11-15 11:35:00,6.0,transit,06:00:00
Ned,2018-11-15 11:35:00,0.5,ops and admin,00:30:00
Ned,2018-11-15 11:35:00,1.0,bizdev,01:00:00
Davos,2018-11-15 11:19:00,0.5,projects,00:30:00
Davos,2018-11-15 11:19:00,2.0,learning,02:00:00
Davos,2018-11-15 11:19:00,2.0,learning,02:00:00
Davos,2018-11-15 11:19:00,1.0,projects,01:00:00
Davos,2018-11-15 11:19:00,3.0,projects,03:00:00
Jeor,2018-11-15 10:59:00,1.5,bizdev,01:30:00
Jeor,2018-11-15 10:59:00,3.5,learning,03:30:00
Jeor,2018-11-15 10:59:00,3.0,projects,03:00:00
Khal,2018-11-15 10:49:00,6.0,projects,06:00:00
Catelyn,2018-11-15 08:10:00,0.42,ops and admin,00:25:11
Catelyn,2018-11-15 08:10:00,6.67,transit,06:40:11
Catelyn,2018-11-15 08:10:00,2.7,ops and admin,02:42:00
Catelyn,2018-11-15 08:10:00,0.5,ops and admin,00:30:00
Catelyn,2018-11-15 08:10:00,0.25,projects,00:15:00
Catelyn,2018-11-15 08:10:00,0.4,ops and admin,00:24:00
Catelyn,2018-11-15 08:10:00,0.73,events,00:43:47
Joffrey,2018-11-15 01:07:00,3.5,projects,03:30:00
Joffrey,2018-11-15 01:07:00,1.0,projects,01:00:00
Joffrey,2018-11-15 01:07:00,2.0,projects,02:00:00
Joffrey,2018-11-15 01:07:00,2.0,projects,02:00:00
Joffrey,2018-11-15 01:07:00,1.0,projects,01:00:00
Stannis,2018-11-15 00:00:00,1.2,learning,01:11:59
Arya,2018-11-15 00:00:00,4.0,projects,04:00:00
Bran,2018-11-15 00:00:00,2.05,bizdev,02:02:59
Hound,2018-11-15 00:00:00,1.5,events,01:30:00
Jorah,2018-11-15 00:00:00,4.5,projects,04:30:00
Jorah,2018-11-15 00:00:00,0.5,projects,00:30:00
Jorah,2018-11-15 00:00:00,2.0,projects,02:00:00
Catelyn,2018-11-15 00:00:00,3.1,transit,03:06:00
Catelyn,2018-11-15 00:00:00,2.7,ops and admin,02:42:00
Catelyn,2018-11-15 00:00:00,0.5,ops and admin,00:30:00
Catelyn,2018-11-15 00:00:00,0.25,projects,00:15:00
Catelyn,2018-11-15 00:00:00,0.4,ops and admin,00:24:00
Catelyn,2018-11-15 00:00:00,0.42,ops and admin,00:25:11
Catelyn,2018-11-15 00:00:00,0.73,events,00:43:47
Catelyn,2018-11-15 00:00:00,4.72,events,04:43:11
Littlefinger,2018-11-15 00:00:00,5.5,ops and admin,05:30:00
Littlefinger,2018-11-15 00:00:00,2.0,events,02:00:00
Bran,2018-11-15 00:00:00,2.5,learning,02:30:00
Hound,2018-11-15 00:00:00,2.0,ops and admin,02:00:00
Hound,2018-11-15 00:00:00,1.5,events,01:30:00
Hound,2018-11-15 00:00:00,1.0,ops and admin,01:00:00
Hound,2018-11-15 00:00:00,1.0,events,01:00:00
Hound,2018-11-15 00:00:00,2.5,finance,02:30:00
Stannis,2018-11-15 00:00:00,7.02,learning,07:01:11
Jorah,2018-11-15 00:00:00,0.5,ops and admin,00:30:00
Bran,2018-11-15 00:00:00,6.08,projects,06:04:48
Bran,2018-11-15 00:00:00,2.5,projects,02:30:00
Viserys,2018-11-14 14:58:00,0.4,ops and admin,00:24:00
Viserys,2018-11-14 14:58:00,3.15,projects,03:08:59
Viserys,2018-11-14 14:58:00,4.42,blog ideas,04:25:11
Jorah,2018-11-14 13:02:00,1.0,products,01:00:00
Davos,2018-11-14 10:36:00,1.0,projects,01:00:00
Davos,2018-11-14 10:36:00,2.0,projects,02:00:00
Davos,2018-11-14 10:36:00,0.75,projects,00:45:00
Davos,2018-11-14 10:36:00,1.0,learning,01:00:00
Davos,2018-11-14 10:36:00,1.0,projects,01:00:00
Davos,2018-11-14 10:36:00,1.0,projects,01:00:00
Davos,2018-11-14 10:36:00,0.75,blog ideas,00:45:00
Jorah,2018-11-14 10:32:00,2.25,projects,02:15:00
Jorah,2018-11-14 10:32:00,0.75,projects,00:45:00
Jorah,2018-11-14 10:32:00,2.0,projects,02:00:00
Jorah,2018-11-14 10:32:00,0.25,products,00:15:00
Jorah,2018-11-14 10:32:00,1.5,bizdev,01:30:00
Jorah,2018-11-14 10:32:00,0.5,ops and admin,00:30:00
Arya,2018-11-14 08:03:00,2.0,projects,02:00:00
Arya,2018-11-14 08:03:00,2.0,projects,02:00:00
Arya,2018-11-14 08:03:00,2.0,projects,02:00:00
Tyrion,2018-11-14 00:00:00,0.57,data storytelling,00:34:11
Tyrion,2018-11-14 00:00:00,1.32,website,01:19:12
Tyrion,2018-11-14 00:00:00,0.88,website,00:52:47
Robb,2018-11-14 00:00:00,1.5,projects,01:30:00
Jaime,2018-11-14 00:00:00,4.0,projects,04:00:00
Jaime,2018-11-14 00:00:00,4.0,projects,04:00:00
Jeor,2018-11-14 00:00:00,5.0,data storytelling,05:00:00
Tyrion,2018-11-14 00:00:00,2.13,learning,02:07:47
Tyrion,2018-11-14 00:00:00,1.23,website,01:13:47
Tyrion,2018-11-14 00:00:00,1.5,learning,01:30:00
Jon,2018-11-14 00:00:00,0.5,projects,00:30:00
Jeor,2018-11-14 00:00:00,1.0,learning,01:00:00
Jeor,2018-11-14 00:00:00,1.0,bizdev,01:00:00
Hound,2018-11-14 00:00:00,1.0,ops and admin,01:00:00
Stannis,2018-11-14 00:00:00,3.66,learning,03:39:36
Stannis,2018-11-14 00:00:00,0.52,projects,00:31:12
Hound,2018-11-14 00:00:00,2.0,finance,02:00:00
Hound,2018-11-14 00:00:00,0.5,finance,00:30:00
Hound,2018-11-14 00:00:00,1.0,ops and admin,01:00:00
Hound,2018-11-14 00:00:00,0.5,ops and admin,00:30:00
Hound,2018-11-14 00:00:00,1.0,ops and admin,01:00:00
Hound,2018-11-14 00:00:00,2.0,transit,02:00:00
Robb,2018-11-14 00:00:00,5.5,projects,05:30:00
Littlefinger,2018-11-14 00:00:00,3.0,events,03:00:00
Littlefinger,2018-11-14 00:00:00,3.5,ops and admin,03:30:00
Sansa,2018-11-14 00:00:00,1.5,projects,01:30:00
Sansa,2018-11-14 00:00:00,1.0,data storytelling,01:00:00
Sansa,2018-11-14 00:00:00,3.0,projects,03:00:00
Sansa,2018-11-14 00:00:00,1.0,projects,01:00:00
Sansa,2018-11-14 00:00:00,1.0,products,01:00:00
Cersei,2018-11-14 00:00:00,6.0,blog ideas,06:00:00
Sansa,2018-11-14 00:00:00,1.0,projects,01:00:00
Stannis,2018-11-14 00:00:00,2.1,learning,02:06:00
Catelyn,2018-11-14 00:00:00,5.4,projects,05:24:00
Catelyn,2018-11-14 00:00:00,6.5,projects,06:30:00
Cersei,2018-11-14 00:00:00,2.0,miscellaneous,02:00:00
Jon,2018-11-14 00:00:00,1.0,projects,01:00:00
Jon,2018-11-14 00:00:00,0.5,learning,00:30:00
Jon,2018-11-14 00:00:00,1.75,learning,01:45:00
Jon,2018-11-14 00:00:00,2.0,projects,02:00:00
Jon,2018-11-14 00:00:00,1.0,projects,01:00:00
Khal,2018-11-13 14:23:00,6.0,projects,06:00:00
Khal,2018-11-13 14:23:00,1.0,projects,01:00:00
Jeor,2018-11-13 11:14:00,5.25,learning,05:15:00
Jeor,2018-11-13 11:14:00,1.0,website,01:00:00
Jeor,2018-11-13 11:14:00,2.0,data storytelling,02:00:00
Arya,2018-11-13 10:49:00,1.0,projects,01:00:00
Arya,2018-11-13 10:49:00,7.0,projects,07:00:00
Joffrey,2018-11-13 10:41:00,1.5,bizdev,01:30:00
Joffrey,2018-11-13 10:41:00,4.5,projects,04:30:00
Joffrey,2018-11-13 10:41:00,1.0,security,01:00:00
Joffrey,2018-11-13 10:41:00,2.0,projects,02:00:00
Viserys,2018-11-13 10:34:00,0.3,ops and admin,00:18:00
Viserys,2018-11-13 10:34:00,0.46,blog ideas,00:27:36
Viserys,2018-11-13 10:34:00,1.67,learning,01:40:11
Viserys,2018-11-13 10:34:00,1.25,blog ideas,01:15:00
Viserys,2018-11-13 10:34:00,3.35,projects,03:21:00
Jorah,2018-11-13 10:20:00,1.25,products,01:15:00
Jorah,2018-11-13 10:20:00,0.75,products,00:45:00
Jorah,2018-11-13 10:20:00,1.75,blog ideas,01:45:00
Jorah,2018-11-13 10:20:00,0.5,ops and admin,00:30:00
Jorah,2018-11-13 10:20:00,1.5,culture and management,01:30:00
Jorah,2018-11-13 10:20:00,0.25,projects,00:15:00
Jorah,2018-11-13 10:20:00,1.0,projects,01:00:00
Jorah,2018-11-13 10:20:00,0.75,projects,00:45:00
Samwell,2018-11-13 10:11:00,6.75,projects,06:45:00
Samwell,2018-11-13 10:11:00,1.25,bizdev,01:15:00
Jon,2018-11-13 07:21:00,1.5,learning,01:30:00
Jon,2018-11-13 07:21:00,0.5,learning,00:30:00
Jon,2018-11-13 07:21:00,0.75,culture and management,00:45:00
Jon,2018-11-13 07:21:00,3.5,projects,03:30:00
Catelyn,2018-11-13 00:00:00,6.0,transit,06:00:00
Sansa,2018-11-13 00:00:00,1.0,projects,01:00:00
Sansa,2018-11-13 00:00:00,1.0,data storytelling,01:00:00
Sansa,2018-11-13 00:00:00,2.0,projects,02:00:00
Sansa,2018-11-13 00:00:00,1.0,events,01:00:00
Hound,2018-11-13 00:00:00,1.5,ops and admin,01:30:00
Tyrion,2018-11-13 00:00:00,0.68,website,00:40:48
Davos,2018-11-13 00:00:00,0.5,projects,00:30:00
Davos,2018-11-13 00:00:00,1.0,projects,01:00:00
Davos,2018-11-13 00:00:00,6.0,projects,06:00:00
Littlefinger,2018-11-13 00:00:00,6.5,ops and admin,06:30:00
Littlefinger,2018-11-13 00:00:00,1.0,events,01:00:00
Hound,2018-11-13 00:00:00,1.0,ops and admin,01:00:00
Hound,2018-11-13 00:00:00,1.5,events,01:30:00
Hound,2018-11-13 00:00:00,1.5,finance,01:30:00
Sansa,2018-11-13 00:00:00,2.0,projects,02:00:00
Cersei,2018-11-13 00:00:00,8.0,blog ideas,08:00:00
Hound,2018-11-13 00:00:00,0.5,events,00:30:00
Hound,2018-11-13 00:00:00,0.5,blog ideas,00:30:00
Catelyn,2018-11-13 00:00:00,2.45,projects,02:27:00
Catelyn,2018-11-13 00:00:00,3.13,bizdev,03:07:47
Catelyn,2018-11-13 00:00:00,0.63,ops and admin,00:37:47
Catelyn,2018-11-13 00:00:00,0.98,projects,00:58:47
Sansa,2018-11-13 00:00:00,1.0,projects,01:00:00
Tyrion,2018-11-13 00:00:00,3.88,website,03:52:47
Tyrion,2018-11-13 00:00:00,2.92,website,02:55:11
Stannis,2018-11-13 00:00:00,1.08,culture and management,01:04:48
Stannis,2018-11-13 00:00:00,4.44,learning,04:26:24
Stannis,2018-11-13 00:00:00,0.33,projects,00:19:48
Stannis,2018-11-13 00:00:00,0.9,projects,00:54:00
Stannis,2018-11-13 00:00:00,0.67,projects,00:40:12
Sansa,2018-11-13 00:00:00,1.0,projects,01:00:00
Ned,2018-11-12 16:30:00,2.0,bizdev,02:00:00
Ned,2018-11-12 16:30:00,1.0,bizdev,01:00:00
Theon,2018-11-12 15:27:00,6.25,projects,06:15:00
Theon,2018-11-12 15:27:00,1.0,ops and admin,01:00:00
Theon,2018-11-12 15:27:00,0.25,projects,00:15:00
Theon,2018-11-12 15:27:00,0.5,blog ideas,00:30:00
Jorah,2018-11-12 12:41:00,0.25,projects,00:15:00
Jorah,2018-11-12 12:41:00,0.75,culture and management,00:45:00
Jorah,2018-11-12 12:41:00,0.25,projects,00:15:00
Jorah,2018-11-12 12:41:00,2.0,ops and admin,02:00:00
Jorah,2018-11-12 12:41:00,0.75,culture and management,00:45:00
Jorah,2018-11-12 12:41:00,0.5,ops and admin,00:30:00
Jorah,2018-11-12 12:41:00,3.5,projects,03:30:00
Jeor,2018-11-12 12:16:00,0.75,bizdev,00:45:00
Jeor,2018-11-12 12:16:00,1.0,learning,01:00:00
Jeor,2018-11-12 12:16:00,1.25,security,01:15:00
Jeor,2018-11-12 12:16:00,0.5,projects,00:30:00
Jeor,2018-11-12 12:16:00,5.5,projects,05:30:00
Jeor,2018-11-12 12:16:00,2.0,transit,02:00:00
Jeor,2018-11-12 12:16:00,0.75,recruitment,00:45:00
Joffrey,2018-11-12 11:38:00,0.5,ops and admin,00:30:00
Joffrey,2018-11-12 11:38:00,0.25,projects,00:15:00
Joffrey,2018-11-12 11:38:00,5.75,projects,05:45:00
Joffrey,2018-11-12 11:38:00,0.75,culture and management,00:45:00
Joffrey,2018-11-12 11:38:00,0.5,projects,00:30:00
Joffrey,2018-11-12 11:38:00,1.0,projects,01:00:00
Khal,2018-11-12 11:30:00,1.5,learning,01:30:00
Khal,2018-11-12 11:30:00,0.5,ops and admin,00:30:00
Khal,2018-11-12 11:30:00,6.0,projects,06:00:00
Ned,2018-11-12 11:29:00,3.0,ops and admin,03:00:00
Ned,2018-11-12 11:29:00,2.0,projects,02:00:00
Ned,2018-11-12 11:29:00,4.0,bizdev,04:00:00
Catelyn,2018-11-12 11:01:00,0.08,culture and management,00:04:47
Catelyn,2018-11-12 11:01:00,0.22,projects,00:13:11
Catelyn,2018-11-12 11:01:00,0.68,projects,00:40:48
Catelyn,2018-11-12 11:01:00,0.67,engineering,00:40:12
Catelyn,2018-11-12 11:01:00,0.22,projects,00:13:11
Catelyn,2018-11-12 11:01:00,0.23,projects,00:13:48
Catelyn,2018-11-12 11:01:00,0.38,security,00:22:48
Catelyn,2018-11-12 11:01:00,0.1,projects,00:06:00
Catelyn,2018-11-12 11:01:00,0.23,projects,00:13:48
Catelyn,2018-11-12 11:01:00,0.47,ops and admin,00:28:11
Catelyn,2018-11-12 11:01:00,0.82,projects,00:49:11
